0,1,2,3,4,5,6,7,8,9,10,11,12,13,true_label,predicted_label
40.0,0.0,9.0,193882.0,0.0,43.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
32.0,0.0,13.0,108293.0,0.0,35.0,9.0,4.0,4.0,0.0,4.0,6.0,39.0,10.0,1,0
48.0,0.0,14.0,178385.0,0.0,44.0,12.0,1.0,4.0,1.0,0.0,2.0,19.0,4.0,0,1
55.0,0.0,10.0,170785.0,0.0,43.0,15.0,4.0,5.0,1.0,0.0,2.0,39.0,12.0,0,1
45.0,0.0,9.0,214838.0,0.0,44.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
55.0,0.0,10.0,287548.0,0.0,35.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
45.0,0.0,10.0,290560.0,0.0,36.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
50.0,0.0,14.0,53727.0,0.0,40.0,12.0,4.0,4.0,1.0,1.0,4.0,39.0,12.0,1,0
48.0,0.0,9.0,74581.0,0.0,43.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
50.0,0.0,10.0,180551.0,0.0,47.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,0,1
40.0,0.0,10.0,24106.0,0.0,35.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,13.0,119721.0,0.0,43.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,396595.0,0.0,38.0,15.0,1.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,9.0,152810.0,0.0,51.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,1,0
40.0,0.0,9.0,158528.0,0.0,43.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
75.0,0.0,13.0,197176.0,0.0,41.0,9.0,4.0,6.0,1.0,0.0,2.0,39.0,5.0,1,0
45.0,0.0,13.0,192779.0,0.0,46.0,9.0,4.0,4.0,1.0,1.0,4.0,39.0,12.0,1,0
40.0,0.0,10.0,309778.0,0.0,29.0,15.0,4.0,1.0,1.0,0.0,2.0,39.0,13.0,1,0
57.0,0.0,9.0,213722.0,0.0,34.0,11.0,4.0,2.0,1.0,0.0,2.0,39.0,11.0,1,0
40.0,0.0,13.0,349795.0,0.0,52.0,9.0,4.0,7.0,1.0,0.0,2.0,39.0,11.0,0,1
40.0,0.0,11.0,124827.0,0.0,31.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
45.0,0.0,9.0,196328.0,0.0,53.0,11.0,2.0,6.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,13.0,465326.0,0.0,35.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
50.0,0.0,7.0,197322.0,0.0,50.0,1.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
35.0,0.0,10.0,54932.0,0.0,29.0,15.0,4.0,4.0,1.0,4.0,0.0,39.0,3.0,1,0
45.0,0.0,10.0,353824.0,0.0,49.0,15.0,4.0,4.0,1.0,1.0,0.0,39.0,10.0,1,0
55.0,0.0,15.0,105138.0,0.0,35.0,14.0,4.0,1.0,1.0,0.0,2.0,39.0,10.0,0,1
55.0,0.0,10.0,105021.0,0.0,36.0,15.0,4.0,6.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,16.0,200289.0,0.0,38.0,10.0,1.0,7.0,1.0,0.0,2.0,36.0,10.0,0,1
40.0,4386.0,9.0,117959.0,0.0,24.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,6.0,1,0
30.0,0.0,9.0,160474.0,0.0,47.0,11.0,4.0,4.0,0.0,5.0,2.0,39.0,4.0,1,0
40.0,0.0,9.0,305597.0,0.0,39.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
48.0,0.0,9.0,207202.0,0.0,38.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
40.0,0.0,12.0,266803.0,0.0,40.0,7.0,4.0,4.0,0.0,1.0,0.0,39.0,4.0,1,0
42.0,0.0,11.0,359001.0,0.0,38.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,13.0,62438.0,0.0,26.0,9.0,4.0,4.0,0.0,5.0,2.0,39.0,12.0,1,0
60.0,0.0,13.0,129707.0,0.0,33.0,9.0,4.0,4.0,1.0,1.0,4.0,39.0,1.0,1,0
40.0,0.0,9.0,142182.0,0.0,59.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,8.0,1,0
50.0,0.0,14.0,289991.0,0.0,29.0,12.0,4.0,2.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,13.0,202729.0,0.0,33.0,9.0,4.0,6.0,1.0,0.0,2.0,39.0,3.0,1,0
30.0,0.0,13.0,200904.0,0.0,38.0,9.0,2.0,7.0,0.0,5.0,2.0,39.0,4.0,1,0
45.0,0.0,13.0,353263.0,0.0,36.0,9.0,4.0,4.0,0.0,1.0,4.0,39.0,10.0,1,0
50.0,0.0,15.0,197054.0,0.0,50.0,14.0,4.0,6.0,1.0,1.0,0.0,39.0,12.0,1,0
50.0,0.0,9.0,143939.0,0.0,43.0,11.0,4.0,7.0,0.0,4.0,0.0,39.0,1.0,1,0
40.0,0.0,13.0,233130.0,0.0,43.0,9.0,4.0,4.0,1.0,1.0,0.0,39.0,12.0,1,0
42.0,0.0,13.0,177189.0,0.0,61.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,10.0,0,1
60.0,0.0,10.0,114225.0,0.0,27.0,15.0,4.0,6.0,1.0,1.0,4.0,39.0,4.0,1,0
30.0,0.0,9.0,185057.0,0.0,43.0,11.0,4.0,4.0,0.0,1.0,0.0,39.0,4.0,1,0
40.0,0.0,10.0,107665.0,0.0,50.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
40.0,0.0,13.0,36271.0,0.0,44.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,9.0,178241.0,0.0,51.0,11.0,2.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
45.0,0.0,13.0,153205.0,0.0,36.0,9.0,1.0,4.0,1.0,0.0,2.0,0.0,10.0,0,1
40.0,0.0,13.0,89690.0,0.0,55.0,9.0,4.0,4.0,0.0,1.0,0.0,39.0,10.0,1,0
60.0,0.0,10.0,111128.0,0.0,36.0,15.0,4.0,4.0,1.0,1.0,5.0,39.0,4.0,1,0
50.0,0.0,13.0,177705.0,0.0,51.0,9.0,4.0,4.0,1.0,1.0,0.0,39.0,12.0,1,0
38.0,0.0,13.0,143046.0,1564.0,42.0,9.0,4.0,4.0,0.0,1.0,4.0,39.0,10.0,1,0
40.0,0.0,13.0,181091.0,0.0,30.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,11.0,0,1
40.0,0.0,10.0,81973.0,0.0,49.0,15.0,1.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
24.0,0.0,10.0,121912.0,0.0,55.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
40.0,0.0,13.0,230951.0,0.0,50.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
48.0,0.0,13.0,340880.0,0.0,31.0,9.0,4.0,6.0,1.0,0.0,2.0,39.0,12.0,0,1
40.0,0.0,9.0,188330.0,0.0,49.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
60.0,0.0,13.0,118853.0,0.0,40.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,5.0,154863.0,0.0,28.0,6.0,2.0,2.0,1.0,0.0,2.0,38.0,3.0,1,0
45.0,0.0,13.0,105010.0,0.0,50.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,5.0,1,0
55.0,0.0,9.0,159726.0,0.0,48.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
50.0,0.0,15.0,291362.0,0.0,66.0,14.0,4.0,6.0,1.0,0.0,2.0,39.0,10.0,0,1
35.0,0.0,14.0,134768.0,0.0,62.0,12.0,4.0,5.0,1.0,0.0,2.0,39.0,12.0,0,1
55.0,0.0,13.0,70720.0,0.0,59.0,9.0,4.0,4.0,1.0,1.0,0.0,39.0,12.0,1,0
37.0,0.0,10.0,279129.0,0.0,52.0,15.0,4.0,4.0,1.0,1.0,4.0,39.0,10.0,1,0
48.0,0.0,9.0,154342.0,0.0,52.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,12.0,189530.0,0.0,28.0,7.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,1,0
40.0,0.0,11.0,202956.0,0.0,51.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
60.0,0.0,9.0,164243.0,0.0,32.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
54.0,0.0,11.0,319685.0,0.0,37.0,8.0,4.0,0.0,1.0,0.0,2.0,39.0,0.0,1,0
40.0,0.0,10.0,95680.0,0.0,47.0,15.0,1.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
45.0,0.0,9.0,108993.0,0.0,48.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
50.0,0.0,10.0,165930.0,0.0,38.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
72.0,0.0,15.0,141858.0,0.0,40.0,14.0,4.0,7.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,10.0,380544.0,0.0,23.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,1.0,1,0
60.0,0.0,10.0,244054.0,0.0,44.0,15.0,4.0,1.0,1.0,4.0,0.0,39.0,4.0,1,0
25.0,0.0,10.0,473748.0,0.0,72.0,15.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,1,0
39.0,0.0,15.0,192569.0,0.0,42.0,14.0,4.0,4.0,0.0,1.0,0.0,39.0,10.0,1,0
65.0,0.0,11.0,112754.0,0.0,26.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,9.0,250552.0,0.0,60.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,8.0,1,0
40.0,0.0,9.0,32121.0,0.0,41.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
40.0,0.0,10.0,82622.0,0.0,37.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,8.0,1,0
40.0,0.0,13.0,207172.0,0.0,30.0,9.0,4.0,4.0,0.0,5.0,2.0,26.0,1.0,0,1
40.0,0.0,11.0,78980.0,0.0,30.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
40.0,0.0,13.0,176101.0,0.0,38.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
38.0,0.0,11.0,207120.0,0.0,47.0,8.0,4.0,7.0,1.0,0.0,2.0,39.0,4.0,1,0
45.0,0.0,13.0,200352.0,0.0,36.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,13.0,101338.0,0.0,56.0,9.0,4.0,1.0,1.0,0.0,2.0,39.0,12.0,0,1
40.0,0.0,9.0,288371.0,0.0,67.0,11.0,4.0,4.0,1.0,0.0,2.0,2.0,12.0,1,0
40.0,0.0,13.0,201495.0,0.0,42.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
60.0,0.0,9.0,112115.0,0.0,30.0,11.0,4.0,4.0,1.0,0.0,2.0,21.0,7.0,1,0
25.0,0.0,12.0,29662.0,0.0,30.0,7.0,4.0,4.0,0.0,5.0,2.0,39.0,8.0,1,0
40.0,0.0,9.0,212120.0,0.0,47.0,11.0,4.0,5.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,10.0,199539.0,0.0,32.0,15.0,4.0,2.0,1.0,0.0,2.0,39.0,11.0,1,0
55.0,0.0,9.0,211440.0,0.0,39.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
75.0,0.0,9.0,185041.0,0.0,46.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
52.0,0.0,9.0,144844.0,0.0,49.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
40.0,0.0,12.0,251305.0,0.0,44.0,7.0,4.0,1.0,1.0,0.0,2.0,39.0,1.0,1,0
55.0,0.0,9.0,268022.0,0.0,47.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
70.0,0.0,13.0,28497.0,1485.0,45.0,9.0,4.0,6.0,1.0,0.0,2.0,39.0,5.0,1,0
40.0,0.0,9.0,383384.0,0.0,48.0,11.0,4.0,6.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,12.0,221791.0,0.0,50.0,7.0,2.0,4.0,1.0,0.0,2.0,39.0,13.0,0,1
60.0,0.0,10.0,128033.0,0.0,38.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
48.0,0.0,13.0,199058.0,0.0,45.0,9.0,4.0,4.0,1.0,0.0,2.0,0.0,4.0,0,1
50.0,0.0,13.0,129673.0,0.0,50.0,9.0,4.0,4.0,0.0,1.0,0.0,39.0,4.0,1,0
40.0,0.0,9.0,186434.0,0.0,37.0,11.0,2.0,4.0,1.0,0.0,2.0,39.0,8.0,1,0
40.0,0.0,13.0,192878.0,0.0,44.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
50.0,0.0,14.0,304595.0,0.0,29.0,12.0,4.0,4.0,1.0,1.0,4.0,39.0,12.0,1,0
40.0,0.0,13.0,164526.0,0.0,37.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
50.0,0.0,9.0,176357.0,0.0,38.0,11.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,0,1
8.0,0.0,13.0,56328.0,0.0,32.0,9.0,4.0,6.0,0.0,5.0,2.0,39.0,10.0,1,0
50.0,0.0,7.0,105817.0,0.0,28.0,1.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,10.0,361888.0,0.0,36.0,15.0,4.0,4.0,1.0,0.0,2.0,0.0,3.0,1,0
60.0,0.0,13.0,37359.0,0.0,28.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
40.0,0.0,10.0,198223.0,0.0,47.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,454843.0,0.0,35.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
45.0,0.0,9.0,241523.0,0.0,24.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,8.0,1,0
40.0,0.0,9.0,182402.0,0.0,44.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
70.0,0.0,11.0,176683.0,0.0,28.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
65.0,0.0,4.0,155489.0,0.0,45.0,5.0,4.0,6.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,13.0,356689.0,0.0,31.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,10.0,0,1
60.0,0.0,13.0,119411.0,0.0,31.0,9.0,4.0,6.0,1.0,4.0,0.0,39.0,4.0,1,0
40.0,0.0,9.0,52242.0,0.0,24.0,11.0,4.0,4.0,0.0,5.0,2.0,39.0,12.0,1,0
45.0,0.0,10.0,185063.0,0.0,34.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
40.0,0.0,9.0,247043.0,0.0,46.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
40.0,0.0,9.0,206297.0,0.0,31.0,11.0,4.0,2.0,1.0,0.0,2.0,39.0,11.0,1,0
40.0,0.0,10.0,32446.0,0.0,56.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
48.0,0.0,9.0,171467.0,0.0,55.0,11.0,2.0,4.0,1.0,4.0,0.0,39.0,3.0,1,0
60.0,0.0,9.0,112283.0,0.0,41.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,10.0,93655.0,0.0,59.0,15.0,4.0,0.0,1.0,0.0,2.0,39.0,0.0,0,1
65.0,0.0,9.0,160574.0,0.0,44.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
45.0,0.0,10.0,146477.0,0.0,55.0,15.0,4.0,1.0,1.0,0.0,2.0,39.0,3.0,0,1
50.0,0.0,13.0,44767.0,0.0,28.0,9.0,4.0,4.0,1.0,3.0,4.0,39.0,4.0,1,0
40.0,0.0,10.0,131826.0,0.0,48.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,1.0,1,0
40.0,0.0,16.0,104663.0,0.0,42.0,10.0,4.0,7.0,0.0,1.0,4.0,22.0,4.0,1,0
40.0,0.0,10.0,134671.0,0.0,47.0,15.0,4.0,2.0,1.0,0.0,2.0,39.0,4.0,0,1
58.0,0.0,10.0,177905.0,0.0,44.0,15.0,4.0,4.0,1.0,4.0,0.0,39.0,7.0,1,0
50.0,0.0,10.0,188041.0,0.0,35.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,177675.0,0.0,30.0,15.0,4.0,4.0,1.0,1.0,4.0,39.0,3.0,1,0
20.0,0.0,12.0,111499.0,0.0,39.0,7.0,4.0,2.0,0.0,5.0,2.0,39.0,1.0,1,0
40.0,0.0,7.0,121832.0,0.0,60.0,1.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
40.0,0.0,11.0,192039.0,0.0,32.0,8.0,4.0,4.0,0.0,5.0,2.0,39.0,10.0,1,0
60.0,0.0,9.0,136077.0,0.0,29.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
50.0,0.0,10.0,184307.0,0.0,31.0,15.0,4.0,4.0,1.0,0.0,2.0,23.0,4.0,1,0
45.0,0.0,10.0,134286.0,0.0,56.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,319697.0,0.0,54.0,15.0,4.0,4.0,0.0,5.0,2.0,39.0,10.0,0,1
50.0,0.0,13.0,63042.0,0.0,44.0,9.0,4.0,4.0,0.0,3.0,0.0,39.0,4.0,1,0
40.0,0.0,12.0,356934.0,0.0,40.0,7.0,4.0,4.0,1.0,1.0,0.0,39.0,4.0,1,0
45.0,0.0,16.0,80282.0,0.0,47.0,10.0,4.0,7.0,1.0,0.0,2.0,39.0,10.0,0,1
45.0,0.0,10.0,456236.0,0.0,44.0,15.0,4.0,5.0,1.0,3.0,0.0,39.0,12.0,1,0
40.0,0.0,13.0,404616.0,0.0,25.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
52.0,0.0,9.0,244087.0,0.0,61.0,11.0,4.0,6.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,10.0,220269.0,0.0,47.0,15.0,4.0,1.0,1.0,0.0,2.0,39.0,6.0,1,0
20.0,0.0,12.0,106707.0,0.0,55.0,7.0,2.0,0.0,1.0,0.0,2.0,39.0,0.0,1,0
40.0,0.0,13.0,170154.0,0.0,30.0,9.0,4.0,4.0,0.0,1.0,4.0,39.0,13.0,1,0
50.0,0.0,9.0,185405.0,0.0,36.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,1.0,1,0
40.0,0.0,9.0,311534.0,0.0,40.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,6.0,1,0
40.0,0.0,13.0,253121.0,0.0,34.0,9.0,4.0,7.0,1.0,0.0,2.0,39.0,10.0,0,1
41.0,0.0,9.0,375049.0,0.0,59.0,11.0,4.0,0.0,1.0,0.0,2.0,39.0,0.0,1,0
40.0,0.0,13.0,110871.0,0.0,55.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
40.0,0.0,9.0,193335.0,0.0,59.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
45.0,0.0,13.0,241998.0,0.0,35.0,9.0,4.0,6.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,9.0,344073.0,0.0,34.0,11.0,4.0,4.0,1.0,1.0,5.0,39.0,1.0,1,0
40.0,0.0,9.0,195258.0,0.0,43.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
84.0,0.0,10.0,189933.0,0.0,55.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,0,1
50.0,0.0,14.0,241153.0,0.0,39.0,12.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,0,1
60.0,0.0,13.0,635913.0,0.0,37.0,9.0,2.0,4.0,1.0,1.0,4.0,39.0,4.0,1,0
50.0,0.0,9.0,177633.0,0.0,46.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
40.0,0.0,14.0,71344.0,0.0,52.0,12.0,4.0,7.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,13.0,287233.0,0.0,26.0,9.0,2.0,2.0,0.0,5.0,2.0,39.0,10.0,1,0
50.0,0.0,9.0,170769.0,0.0,34.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,1.0,1,0
40.0,0.0,13.0,256997.0,0.0,39.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,14.0,184428.0,0.0,49.0,12.0,4.0,2.0,1.0,0.0,2.0,39.0,1.0,0,1
40.0,0.0,13.0,171635.0,0.0,63.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
40.0,0.0,16.0,196342.0,0.0,32.0,10.0,4.0,4.0,1.0,1.0,4.0,39.0,10.0,1,0
60.0,0.0,15.0,171841.0,0.0,42.0,14.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,13.0,188576.0,0.0,27.0,9.0,1.0,4.0,1.0,1.0,5.0,30.0,10.0,1,0
40.0,0.0,9.0,31621.0,0.0,50.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
48.0,0.0,9.0,178946.0,0.0,54.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,13.0,169020.0,0.0,30.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,15.0,98283.0,0.0,35.0,14.0,1.0,4.0,1.0,1.0,4.0,19.0,10.0,1,0
50.0,0.0,9.0,153549.0,0.0,30.0,11.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,1,0
48.0,0.0,11.0,185798.0,0.0,44.0,8.0,4.0,4.0,1.0,2.0,5.0,39.0,3.0,1,0
42.0,0.0,9.0,34269.0,653.0,57.0,11.0,4.0,4.0,1.0,4.0,6.0,39.0,14.0,1,0
44.0,0.0,9.0,168071.0,0.0,43.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
35.0,0.0,14.0,181755.0,0.0,53.0,12.0,4.0,2.0,0.0,1.0,0.0,39.0,10.0,1,0
40.0,0.0,13.0,263908.0,0.0,32.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,9.0,205706.0,0.0,40.0,11.0,4.0,4.0,0.0,5.0,2.0,39.0,4.0,0,1
60.0,0.0,11.0,229566.0,0.0,32.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,8.0,1,0
45.0,0.0,9.0,256916.0,0.0,54.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,14.0,233734.0,0.0,53.0,12.0,2.0,2.0,0.0,1.0,0.0,39.0,10.0,1,0
42.0,0.0,12.0,178312.0,0.0,61.0,7.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,7.0,72442.0,0.0,61.0,1.0,4.0,4.0,1.0,0.0,2.0,39.0,8.0,1,0
40.0,0.0,10.0,104333.0,0.0,58.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,10.0,331643.0,0.0,45.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,15.0,126850.0,0.0,41.0,14.0,1.0,4.0,1.0,0.0,2.0,30.0,1.0,0,1
40.0,0.0,11.0,277471.0,0.0,53.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
48.0,0.0,9.0,163392.0,0.0,33.0,11.0,0.0,4.0,1.0,0.0,2.0,39.0,10.0,1,0
55.0,0.0,10.0,142444.0,0.0,43.0,15.0,4.0,4.0,0.0,4.0,0.0,39.0,12.0,1,0
40.0,0.0,3.0,128212.0,0.0,43.0,4.0,1.0,4.0,0.0,5.0,2.0,40.0,7.0,1,0
40.0,0.0,9.0,263600.0,0.0,28.0,11.0,4.0,2.0,1.0,0.0,2.0,39.0,11.0,1,0
48.0,0.0,9.0,168337.0,0.0,47.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
55.0,0.0,5.0,342906.0,0.0,57.0,6.0,2.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
48.0,0.0,10.0,97688.0,0.0,40.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
70.0,3103.0,9.0,345522.0,0.0,30.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
50.0,0.0,13.0,124919.0,0.0,32.0,9.0,1.0,5.0,1.0,0.0,2.0,20.0,8.0,1,0
95.0,0.0,10.0,129311.0,0.0,52.0,15.0,4.0,6.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,13.0,133694.0,0.0,48.0,9.0,2.0,6.0,1.0,1.0,3.0,23.0,4.0,1,0
40.0,0.0,11.0,119225.0,0.0,40.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,9.0,260578.0,0.0,35.0,11.0,4.0,4.0,0.0,4.0,0.0,39.0,4.0,1,0
40.0,0.0,13.0,111567.0,0.0,31.0,9.0,4.0,4.0,1.0,1.0,4.0,39.0,12.0,1,0
40.0,0.0,9.0,142828.0,0.0,46.0,11.0,4.0,4.0,0.0,5.0,2.0,39.0,12.0,1,0
60.0,0.0,13.0,237713.0,0.0,38.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,9.0,206307.0,0.0,26.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
55.0,0.0,10.0,101978.0,2258.0,38.0,15.0,4.0,4.0,1.0,1.0,5.0,39.0,7.0,1,0
40.0,0.0,9.0,269323.0,0.0,38.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,1.0,1,0
50.0,0.0,10.0,111128.0,0.0,37.0,15.0,4.0,5.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,13.0,112497.0,0.0,36.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,0,1
50.0,0.0,13.0,75104.0,0.0,48.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
65.0,0.0,9.0,212838.0,0.0,64.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
50.0,0.0,14.0,158752.0,0.0,56.0,12.0,4.0,4.0,0.0,5.0,2.0,39.0,4.0,0,1
45.0,0.0,13.0,107762.0,0.0,40.0,9.0,4.0,6.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,13.0,105779.0,0.0,47.0,9.0,4.0,5.0,1.0,3.0,4.0,39.0,12.0,1,0
